id,quantity,title,pid,type,description,image,brand_name,amount,date,status,payment_mode,cid,pname,pemail,pphone,pplace,ppost,ppin,pcustomer_type,retailer_name,retailer_email,retailer_phone,retailer_place,retailer_post,retailer_pin
354,1,Coca Cola 500 ml,10,beverage,Soft drink,/media/download.jpeg,Coca Cola,40,2026-03-26,Ordered,Net Banking,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
355,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-26,Ordered,Net Banking,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
356,1,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-26,Ordered,Net Banking,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
357,2,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
358,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
359,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
360,2,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
361,1,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
362,1,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
363,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
364,1,Cake,22,Bakery,Celebration cake,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56%20(1).jpeg,Local,400,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
365,1,Chocolate Gift Pack,27,Chocolates,Mixed chocolates,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19%20(1).jpeg,Cadbury,200,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
366,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-26,Ordered,Cash,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
367,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-26,Ordered,Cash,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
368,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Cash,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
369,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-26,Ordered,Net Banking,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
370,1,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-26,Ordered,Net Banking,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
371,1,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-26,Ordered,Net Banking,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
372,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Net Banking,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
373,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
374,1,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
375,1,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
376,5,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
377,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
378,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
379,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-26,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
380,1,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-26,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
381,2,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-26,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
382,2,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-26,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
383,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Debit Card,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
384,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-26,Ordered,UPI,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
385,2,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-26,Ordered,UPI,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
386,1,Chocolate Gift Pack,27,Chocolates,Mixed chocolates,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19%20(1).jpeg,Cadbury,200,2026-03-26,Ordered,UPI,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
387,2,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
388,2,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
389,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
390,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
391,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-26,Ordered,Credit Card,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
392,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-26,Ordered,Credit Card,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
393,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Credit Card,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
394,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-26,Ordered,Cash,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
395,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-26,Ordered,Cash,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
396,1,Cake,22,Bakery,Celebration cake,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56%20(1).jpeg,Local,400,2026-03-26,Ordered,Cash,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
397,1,Chocolate Gift Pack,27,Chocolates,Mixed chocolates,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19%20(1).jpeg,Cadbury,200,2026-03-26,Ordered,Cash,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
398,2,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-26,Ordered,Debit Card,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
399,1,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-26,Ordered,Debit Card,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
400,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Debit Card,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
401,1,Chocolate Gift Pack,27,Chocolates,Mixed chocolates,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19%20(1).jpeg,Cadbury,200,2026-03-26,Ordered,Debit Card,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
402,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
403,2,Chocolate Gift Pack,27,Chocolates,Mixed chocolates,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19%20(1).jpeg,Cadbury,200,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
404,2,Chocolate Gift Pack,27,Chocolates,Mixed chocolates,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19%20(1).jpeg,Cadbury,200,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
405,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
406,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
407,1,Instant Soup Packet,25,Packaged Food,Ready-to-make soup,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(2).jpeg,Maggie,25,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
408,1,Mango Juice,26,Beverage,Refreshing mango drink,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19.jpeg,Maaza,55,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
409,2,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
410,2,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
411,1,Instant Soup Packet,25,Packaged Food,Ready-to-make soup,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(2).jpeg,Maggie,25,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
412,1,Chocolate Gift Pack,27,Chocolates,Mixed chocolates,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19%20(1).jpeg,Cadbury,200,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
413,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
414,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-26,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
415,2,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-26,Ordered,Net Banking,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
416,2,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Net Banking,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
417,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-26,Ordered,Net Banking,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
418,2,Instant Soup Packet,25,Packaged Food,Ready-to-make soup,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(2).jpeg,Maggie,25,2026-03-26,Ordered,Net Banking,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
419,1,Mango Juice,26,Beverage,Refreshing mango drink,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19.jpeg,Maaza,55,2026-03-26,Ordered,Net Banking,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
420,1,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-26,Ordered,Net Banking,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
421,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Net Banking,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
422,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-26,Ordered,Net Banking,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
423,1,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-26,Ordered,Net Banking,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
424,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-26,Ordered,Net Banking,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
425,1,Instant Soup Packet,25,Packaged Food,Ready-to-make soup,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(2).jpeg,Maggie,25,2026-03-26,Ordered,Net Banking,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
426,1,Mango Juice,26,Beverage,Refreshing mango drink,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19.jpeg,Maaza,55,2026-03-26,Ordered,Net Banking,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
